codigo_ocorrencia;aeronave_tipo_veiculo;aeronave_fabricante;aeronave_motor_tipo;aeronave_motor_quantidade;aeronave_registro_segmento;aeronave_fase_operacao;aeronave_nivel_dano;aeronave_fatalidades_total;aeronave_peso_maximo_decolagem;ocorrencia_classificacao;ocorrencia_uf;ocorrencia_aeronaves_envolvidas;ocorrencia_saida_pista;ocorrencia_ano;ocorrencia_periodo;ocorrencia_tipo
78727;AVIÃO;AIR TRACTOR;TURBOÉLICE;MONOMOTOR;PARTICULAR;CORRIDA APÓS POUSO;LEVE;0;ENTRE 2250KG E 5700KG;INCIDENTE;MT;1;NÃO;2019;TARDE;PERDA DE CONTROLE NO SOLO
78728;AVIÃO;BEECH AIRCRAFT;PISTÃO;MONOMOTOR;PARTICULAR;INDETERMINADA;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;MS;1;NÃO;2019;TARDE;INDETERMINADO
78730;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;PARTICULAR;DECOLAGEM;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;GO;1;NÃO;2019;NOITE;COLISÃO COM FAUNA
78731;AVIÃO;AERO BOERO;PISTÃO;MONOMOTOR;INSTRUÇÃO;TÁXI;LEVE;0;ATÉ 2250KG;INCIDENTE;PR;1;NÃO;2019;NOITE;ESTOURO DE PNEU
78732;AVIÃO;PIPER AIRCRAFT;PISTÃO;MONOMOTOR;INSTRUÇÃO;CRUZEIRO;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;MG;1;NÃO;2019;TARDE;PANE SECA
78733;AVIÃO;EMBRAER;JATO;BIMOTOR;REGULAR;CRUZEIRO;NENHUM;0;ACIMA 5700KG;INCIDENTE;SP;1;NÃO;2019;MADRUGADA;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78735;ULTRALEVE;NÃO INFORMADO;PISTÃO;MONOMOTOR;EXPERIMENTAL;DECOLAGEM;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;PR;1;NÃO;2019;TARDE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78737;NÃO INFORMADO;NÃO INFORMADO;NÃO INFORMADO;SEM TRAÇÃO;EXPERIMENTAL;OUTRA FASE;SUBSTANCIAL;0;NÃO INFORMADO;ACIDENTE;PR;1;NÃO;2019;NOITE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78738;AVIÃO;PIPER AIRCRAFT;PISTÃO;BIMOTOR;PARTICULAR;OUTRA FASE;NENHUM;0;ATÉ 2250KG;ACIDENTE;AM;1;NÃO;2019;TARDE;INDETERMINADO
78740;AVIÃO;AEROSPATIALE AND ALENIA;TURBOÉLICE;BIMOTOR;REGULAR;DECOLAGEM;SUBSTANCIAL;0;ACIMA 5700KG;ACIDENTE;AM;1;NÃO;2019;TARDE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78741;AVIÃO;RAYTHEON AIRCRAFT;PISTÃO;BIMOTOR;PARTICULAR;CORRIDA APÓS POUSO;LEVE;0;ENTRE 2250KG E 5700KG;INCIDENTE GRAVE;MS;1;NÃO;2019;NOITE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78742;AVIÃO;PIPER AIRCRAFT;PISTÃO;MONOMOTOR;INSTRUÇÃO;DECOLAGEM;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;GO;1;SIM;2019;NOITE;EXCURSÃO DE PISTA
78743;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;PARTICULAR;CORRIDA APÓS POUSO;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;SC;1;SIM;2019;TARDE;COM TREM DE POUSO
78744;ULTRALEVE;VECTOR ULTRALIGHT INDUSTRIA E COMERCIO;PISTÃO;MONOMOTOR;EXPERIMENTAL;DECOLAGEM;SUBSTANCIAL;1;ATÉ 2250KG;ACIDENTE;RJ;1;NÃO;2019;TARDE;FALHA DO MOTOR EM VOO
78745;AVIÃO;CIRRUS DESIGN;PISTÃO;MONOMOTOR;PARTICULAR;DECOLAGEM;DESTRUÍDA;1;ATÉ 2250KG;ACIDENTE;MG;1;NÃO;2019;MANHÃ;PERDA DE CONTROLE EM VOO
78746;ULTRALEVE;NÃO INFORMADO;PISTÃO;MONOMOTOR;EXPERIMENTAL;ARREMETIDA NO AR;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;SP;1;NÃO;2019;NOITE;PERDA DE CONTROLE EM VOO
78747;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;INSTRUÇÃO;DECOLAGEM;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;MG;1;NÃO;2019;NOITE;FALHA DO MOTOR EM VOO
78748;AVIÃO;PIPER AIRCRAFT;PISTÃO;MONOMOTOR;PARTICULAR;POUSO;NÃO INFORMADO;0;ATÉ 2250KG;ACIDENTE;PA;1;SIM;2019;TARDE;COM TREM DE POUSO
78749;AVIÃO;SUZANE MARI PIANA;PISTÃO;MONOMOTOR;EXPERIMENTAL;CORRIDA APÓS POUSO;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;CE;1;SIM;2019;TARDE;EXCURSÃO DE PISTA
78750;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;PARTICULAR;CORRIDA APÓS POUSO;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;RS;1;SIM;2019;TARDE;EXCURSÃO DE PISTA
78751;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;PARTICULAR;POUSO;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;MT;1;SIM;2019;NOITE;POUSO LONGO
78752;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;AGRÍCOLA;DECOLAGEM;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;MS;1;NÃO;2019;TARDE;COM TREM DE POUSO
78753;AVIÃO;RAYTHEON AIRCRAFT;TURBOÉLICE;BIMOTOR;PARTICULAR;CRUZEIRO;NENHUM;0;ENTRE 2250KG E 5700KG;INCIDENTE GRAVE;MS;1;NÃO;2019;TARDE;PERDA DA CONSCIÊNCIA
78754;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;EXPERIMENTAL;DECOLAGEM;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;RR;1;SIM;2019;TARDE;EXCURSÃO DE PISTA
78755;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;PARTICULAR;INDETERMINADA;NÃO INFORMADO;0;ATÉ 2250KG;ACIDENTE;PA;1;NÃO;2019;TARDE;INDETERMINADO
78756;AVIÃO;AIR TRACTOR;TURBOÉLICE;MONOMOTOR;AGRÍCOLA;DECOLAGEM;SUBSTANCIAL;0;ENTRE 2250KG E 5700KG;INCIDENTE;MT;1;NÃO;2019;TARDE;PERDA DE CONTROLE NO SOLO
78757;AVIÃO;PIPER AIRCRAFT;PISTÃO;MONOMOTOR;PARTICULAR;CRUZEIRO;DESTRUÍDA;2;ATÉ 2250KG;ACIDENTE;SP;1;NÃO;2019;TARDE;INDETERMINADO
78758;AVIÃO;PIPER AIRCRAFT;PISTÃO;MONOMOTOR;PARTICULAR;POUSO;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;SP;1;NÃO;2019;TARDE;POUSO BRUSCO
78759;HELICÓPTERO;EUROCOPTER FRANCE;TURBOEIXO;MONOMOTOR;ADMINISTRAÇÃO DIRETA;APROXIMAÇÃO FINAL;NENHUM;0;ATÉ 2250KG;ACIDENTE;PE;1;NÃO;2019;NOITE;OUTROS
78760;AVIÃO;EMBRAER;PISTÃO;BIMOTOR;INSTRUÇÃO;DECOLAGEM;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;SP;1;NÃO;2019;TARDE;COM TREM DE POUSO
78761;NÃO INFORMADO;MONTAER;NÃO INFORMADO;MONOMOTOR;EXPERIMENTAL;DECOLAGEM;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;SP;1;SIM;2019;TARDE;EXCURSÃO DE PISTA
78762;ULTRALEVE;NÃO INFORMADO;PISTÃO;MONOMOTOR;EXPERIMENTAL;DECOLAGEM;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;SP;1;NÃO;2019;NOITE;COM HÉLICE
78763;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;PARTICULAR;POUSO;SUBSTANCIAL;1;ATÉ 2250KG;ACIDENTE;AM;1;NÃO;2019;NOITE;COLISÃO COM OBSTÁCULOS NO SOLO
78764;ULTRALEVE;EDRA INDUSTRIA AERONAUTICA LTDA;PISTÃO;MONOMOTOR;EXPERIMENTAL;POUSO;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;AM;1;NÃO;2019;NOITE;POUSO BRUSCO
78765;AVIÃO;BEECH AIRCRAFT;PISTÃO;BIMOTOR;TÁXI AÉREO;CRUZEIRO;SUBSTANCIAL;0;ENTRE 2250KG E 5700KG;ACIDENTE;AM;1;NÃO;2019;MANHÃ;FALHA DO MOTOR EM VOO
78766;AVIÃO;EMBRAER;PISTÃO;BIMOTOR;TÁXI AÉREO;CORRIDA APÓS POUSO;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;AC;1;NÃO;2019;NOITE;COM TREM DE POUSO
78767;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;PARTICULAR;DECOLAGEM;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;PA;1;NÃO;2019;NOITE;FALHA DO MOTOR EM VOO
78768;ULTRALEVE;PATRICIA VIEIRA DE MELLO;PISTÃO;MONOMOTOR;EXPERIMENTAL;POUSO;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;SP;1;SIM;2019;TARDE;POUSO LONGO
78769;AVIÃO;PIPER AIRCRAFT;PISTÃO;BIMOTOR;PARTICULAR;CRUZEIRO;SUBSTANCIAL;0;ENTRE 2250KG E 5700KG;ACIDENTE;PA;1;NÃO;2019;TARDE;FALHA DO MOTOR EM VOO
78770;HELICÓPTERO;HELIBRAS;TURBOEIXO;MONOMOTOR;ADMINISTRAÇÃO DIRETA;DECOLAGEM VERTICAL;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;AM;1;NÃO;2019;TARDE;PERDA DE CONTROLE EM VOO
78771;AVIÃO;BEECH AIRCRAFT;TURBOÉLICE;BIMOTOR;PARTICULAR;CRUZEIRO;NENHUM;0;ENTRE 2250KG E 5700KG;INCIDENTE GRAVE;PI;1;NÃO;2019;NOITE;PERDA DE COMPONENTE NO SOLO
78772;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;PARTICULAR;DECOLAGEM;DESTRUÍDA;3;ATÉ 2250KG;ACIDENTE;PA;1;NÃO;2019;TARDE;PERDA DE CONTROLE EM VOO
78773;ULTRALEVE;ULTRALEGER;PISTÃO;MONOMOTOR;EXPERIMENTAL;DECOLAGEM;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;PR;1;SIM;2019;TARDE;MANOBRA ABRUPTA
78774;HELICÓPTERO;BELL HELICOPTER;TURBOEIXO;MONOMOTOR;ADMINISTRAÇÃO DIRETA;POUSO;SUBSTANCIAL;0;ENTRE 2250KG E 5700KG;ACIDENTE;BA;1;NÃO;2019;NOITE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
78775;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;INSTRUÇÃO;DECOLAGEM;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;MT;1;SIM;2019;NOITE;PERDA DE CONTROLE NO SOLO
78776;HELICÓPTERO;ROBINSON HELICOPTER;PISTÃO;MONOMOTOR;PARTICULAR;POUSO;DESTRUÍDA;3;ATÉ 2250KG;ACIDENTE;GO;1;NÃO;2019;MADRUGADA;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
78777;ULTRALEVE;NÃO INFORMADO;PISTÃO;MONOMOTOR;EXPERIMENTAL;DECOLAGEM;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;SP;1;NÃO;2019;NOITE;PANE SECA
78778;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;PARTICULAR;POUSO;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;PA;1;NÃO;2019;NOITE;POUSO BRUSCO
78779;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;ESPECIALIZADA;MANOBRA;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;RS;1;NÃO;2019;MANHÃ;OPERAÇÃO A BAIXA ALTITUDE
78780;AVIÃO;TRIKE ICAROS IND. AER. LTDA.;PISTÃO;MONOMOTOR;EXPERIMENTAL;DECOLAGEM;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;SP;1;SIM;2019;NOITE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
78781;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;INSTRUÇÃO;CRUZEIRO;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;MG;1;NÃO;2019;NOITE;FALHA DO MOTOR EM VOO
78782;ULTRALEVE;NÃO INFORMADO;PISTÃO;MONOMOTOR;EXPERIMENTAL;CRUZEIRO;SUBSTANCIAL;3;ATÉ 2250KG;ACIDENTE;MS;1;NÃO;2019;TARDE;FALHA DO MOTOR EM VOO
78783;AVIÃO;PAULO R. M. MAIA;PISTÃO;MONOMOTOR;EXPERIMENTAL;CRUZEIRO;SUBSTANCIAL;2;ATÉ 2250KG;ACIDENTE;GO;1;NÃO;2019;TARDE;PERDA DE CONTROLE EM VOO
78784;AVIÃO;AEROSPATIALE AND ALENIA;TURBOÉLICE;BIMOTOR;REGULAR;APROXIMAÇÃO FINAL;NENHUM;0;ACIMA 5700KG;INCIDENTE GRAVE;PA;1;NÃO;2019;NOITE;PANE SECA
78785;AVIÃO;CESSNA AIRCRAFT;TURBOÉLICE;MONOMOTOR;REGULAR;DECOLAGEM;SUBSTANCIAL;0;ENTRE 2250KG E 5700KG;ACIDENTE;AM;1;NÃO;2019;TARDE;FALHA DO MOTOR EM VOO
78786;NÃO INFORMADO;FLYER INDÚSTRIA AERONÁUTICA;NÃO INFORMADO;NÃO INFORMADO;EXPERIMENTAL;CRUZEIRO;DESTRUÍDA;2;ATÉ 2250KG;ACIDENTE;MT;1;NÃO;2019;NOITE;VOO CONTROLADO CONTRA O TERRENO
78787;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;AGRÍCOLA;MANOBRA;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;PR;1;NÃO;2019;TARDE;PERDA DE CONTROLE EM VOO
78788;AVIÃO;NÃO INFORMADO;PISTÃO;MONOMOTOR;EXPERIMENTAL;ARREMETIDA NO AR;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;AM;1;NÃO;2019;TARDE;FALHA DO MOTOR EM VOO
78789;ULTRALEVE;FRANCISCO BRAGANTE JUNIOR;PISTÃO;MONOMOTOR;EXPERIMENTAL;CRUZEIRO;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;SP;1;NÃO;2019;NOITE;FALHA DO MOTOR EM VOO
78790;ULTRALEVE;NÃO INFORMADO;PISTÃO;MONOMOTOR;EXPERIMENTAL;POUSO;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;SP;1;NÃO;2019;TARDE;COM TREM DE POUSO
78792;AVIÃO;CESSNA AIRCRAFT;TURBOÉLICE;MONOMOTOR;REGULAR;APROXIMAÇÃO FINAL;LEVE;0;ENTRE 2250KG E 5700KG;INCIDENTE GRAVE;SP;1;NÃO;2019;NOITE;FALHA DO MOTOR EM VOO
78793;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;INSTRUÇÃO;DECOLAGEM;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;MG;1;NÃO;2019;MANHÃ;FALHA DO MOTOR EM VOO
78795;AVIÃO;CESSNA AIRCRAFT;TURBOÉLICE;MONOMOTOR;ADMINISTRAÇÃO DIRETA;CORRIDA APÓS POUSO;LEVE;0;ENTRE 2250KG E 5700KG;INCIDENTE;BA;1;NÃO;2019;TARDE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
78796;HELICÓPTERO;HELIBRAS;TURBOEIXO;MONOMOTOR;PARTICULAR;CRUZEIRO;DESTRUÍDA;4;ATÉ 2250KG;ACIDENTE;AM;1;NÃO;2019;TARDE;INDETERMINADO
78797;AVIÃO;EMBRAER;JATO;BIMOTOR;REGULAR;SUBIDA;NENHUM;0;ACIMA 5700KG;INCIDENTE;MG;1;NÃO;2019;NOITE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78798;HELICÓPTERO;HELIBRAS;TURBOEIXO;MONOMOTOR;ADMINISTRAÇÃO DIRETA;PARTIDA DO MOTOR;LEVE;0;ATÉ 2250KG;INCIDENTE;AC;1;NÃO;2019;NOITE;COM COMANDOS DE VOO
78799;AVIÃO;NÃO INFORMADO;NÃO INFORMADO;SEM TRAÇÃO;NÃO INFORMADO;APROXIMAÇÃO FINAL;NENHUM;0;NÃO INFORMADO;INCIDENTE GRAVE;RJ;2;NÃO;2019;NOITE;TRÁFEGO AÉREO
78799;HELICÓPTERO;SIKORSKY AIRCRAFT;TURBOEIXO;BIMOTOR;TÁXI AÉREO;APROXIMAÇÃO FINAL;NENHUM;0;ENTRE 2250KG E 5700KG;INCIDENTE GRAVE;RJ;2;NÃO;2019;NOITE;TRÁFEGO AÉREO
78800;ULTRALEVE;NÃO INFORMADO;PISTÃO;MONOMOTOR;NÃO INFORMADO;OUTRA FASE;DESTRUÍDA;1;ATÉ 2250KG;ACIDENTE;TO;1;NÃO;2017;NOITE;PERDA DE CONTROLE EM VOO
78810;AVIÃO;NÃO INFORMADO;NÃO INFORMADO;SEM TRAÇÃO;NÃO INFORMADO;TÁXI;NENHUM;0;NÃO INFORMADO;INCIDENTE;SP;1;NÃO;2019;NOITE;GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO, OU VIGILÂNCIA (CNS)
78811;AVIÃO;PIPER AIRCRAFT;PISTÃO;MONOMOTOR;PARTICULAR;DECOLAGEM;LEVE;0;ATÉ 2250KG;INCIDENTE GRAVE;MS;1;NÃO;2019;NOITE;COM TREM DE POUSO
78812;ULTRALEVE;FLYER INDUSTRIA AERONAUTICA LTDA;PISTÃO;MONOMOTOR;EXPERIMENTAL;SUBIDA;DESTRUÍDA;1;ATÉ 2250KG;ACIDENTE;SC;1;NÃO;2019;NOITE;INDETERMINADO
78813;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;PARTICULAR;ARREMETIDA NO AR;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;MT;1;NÃO;2019;MANHÃ;FALHA DO MOTOR EM VOO
78814;HELICÓPTERO;SIKORSKY AIRCRAFT;TURBOEIXO;BIMOTOR;TÁXI AÉREO;DESCIDA;NENHUM;0;ACIMA 5700KG;INCIDENTE;RJ;1;NÃO;2019;MANHÃ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78816;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;NÃO INFORMADO;POUSO;LEVE;0;ATÉ 2250KG;INCIDENTE GRAVE;MT;1;NÃO;2017;TARDE;COM TREM DE POUSO
78817;AVIÃO;CIRRUS DESIGN;PISTÃO;MONOMOTOR;NÃO INFORMADO;POUSO;LEVE;0;ATÉ 2250KG;INCIDENTE GRAVE;MA;1;SIM;2017;TARDE;EXCURSÃO DE PISTA
78818;ULTRALEVE;NÃO INFORMADO;PISTÃO;MONOMOTOR;EXPERIMENTAL;CRUZEIRO;SUBSTANCIAL;1;ATÉ 2250KG;ACIDENTE;SC;1;NÃO;2013;TARDE;PERDA DE CONTROLE EM VOO
78819;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;BIMOTOR;PARTICULAR;POUSO;LEVE;0;ATÉ 2250KG;INCIDENTE GRAVE;MS;1;NÃO;2014;NOITE;COM TREM DE POUSO
78820;AVIÃO;LEARJET;JATO;BIMOTOR;PARTICULAR;ESTACIONAMENTO;LEVE;0;ACIMA 5700KG;INCIDENTE;SP;1;NÃO;2017;NOITE;CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
78821;AVIÃO;AIRBUS;JATO;NÃO INFORMADO;REGULAR;ESTACIONAMENTO;NENHUM;0;NÃO INFORMADO;INCIDENTE;RJ;1;NÃO;2017;MANHÃ;OPERAÇÕES NO SOLO
78822;NÃO INFORMADO;NÃO INFORMADO;NÃO INFORMADO;SEM TRAÇÃO;NÃO REGULAR;SUBIDA;NENHUM;0;NÃO INFORMADO;INCIDENTE;PE;1;NÃO;2017;NOITE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78823;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;PARTICULAR;POUSO;LEVE;0;ATÉ 2250KG;INCIDENTE;MS;1;NÃO;2017;MADRUGADA;POUSO BRUSCO
78824;AVIÃO;CESSNA AIRCRAFT;JATO;BIMOTOR;PARTICULAR;CRUZEIRO;LEVE;0;ENTRE 2250KG E 5700KG;INCIDENTE;MG;1;NÃO;2017;TARDE;CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
78826;AVIÃO;LEARJET;JATO;BIMOTOR;TÁXI AÉREO;TÁXI;LEVE;0;ACIMA 5700KG;INCIDENTE;SP;1;NÃO;2017;TARDE;ESTOURO DE PNEU
78828;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;BIMOTOR;PARTICULAR;POUSO;NENHUM;0;ATÉ 2250KG;INCIDENTE GRAVE;BA;1;NÃO;2019;NOITE;OUTROS
78830;ULTRALEVE;NÃO INFORMADO;PISTÃO;MONOMOTOR;EXPERIMENTAL;NÃO INFORMADO;NÃO INFORMADO;0;ATÉ 2250KG;ACIDENTE;RO;1;NÃO;2019;TARDE;INDETERMINADO
78831;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;PARTICULAR;CRUZEIRO;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;PA;1;NÃO;2019;NOITE;FALHA DO MOTOR EM VOO
78832;AVIÃO;CESSNA AIRCRAFT;JATO;BIMOTOR;PARTICULAR;POUSO;DESTRUÍDA;3;ACIMA 5700KG;ACIDENTE;BA;1;NÃO;2019;TARDE;POUSO AQUÉM/ALÉM DA PISTA
78833;HELICÓPTERO;BELL HELICOPTER;TURBOEIXO;MONOMOTOR;PARTICULAR;POUSO;SUBSTANCIAL;0;ENTRE 2250KG E 5700KG;ACIDENTE;SP;1;NÃO;2019;TARDE;POUSO BRUSCO
78834;AVIÃO;BEECH AIRCRAFT;PISTÃO;MONOMOTOR;PARTICULAR;APROXIMAÇÃO FINAL;SUBSTANCIAL;5;ATÉ 2250KG;ACIDENTE;PR;1;NÃO;2019;NOITE;FALHA DO MOTOR EM VOO
78835;AVIÃO;NÃO INFORMADO;NÃO INFORMADO;SEM TRAÇÃO;EXPERIMENTAL;POUSO;SUBSTANCIAL;0;NÃO INFORMADO;ACIDENTE;AM;1;NÃO;2019;NOITE;COM TREM DE POUSO
78836;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;PARTICULAR;CRUZEIRO;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;SP;1;NÃO;2019;MANHÃ;INDETERMINADO
78837;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;AGRÍCOLA;MANOBRA;DESTRUÍDA;1;ATÉ 2250KG;ACIDENTE;MT;1;NÃO;2019;TARDE;OPERAÇÃO A BAIXA ALTITUDE
78838;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;AGRÍCOLA;DECOLAGEM;SUBSTANCIAL;0;ATÉ 2250KG;ACIDENTE;RS;1;SIM;2019;MANHÃ;EXCURSÃO DE PISTA
78839;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;AGRÍCOLA;POUSO;LEVE;0;ATÉ 2250KG;ACIDENTE;SP;1;NÃO;2019;NOITE;INCURSÃO EM PISTA
78855;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;INSTRUÇÃO;OUTRA FASE;LEVE;0;ATÉ 2250KG;INCIDENTE GRAVE;MG;1;NÃO;2019;TARDE;FALHA OU MAU FUNCIONAMENTO DO MOTOR
78856;AVIÃO;EMBRAER;JATO;BIMOTOR;REGULAR;CRUZEIRO;LEVE;0;ACIMA 5700KG;INCIDENTE;SP;1;NÃO;2019;TARDE;COLISÃO COM AVE
78857;AVIÃO;AEROSPATIALE AND ALENIA;TURBOÉLICE;BIMOTOR;REGULAR;DECOLAGEM;LEVE;0;ACIMA 5700KG;INCIDENTE;SC;1;NÃO;2019;NOITE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78858;NÃO INFORMADO;NÃO INFORMADO;NÃO INFORMADO;SEM TRAÇÃO;TÁXI AÉREO;CRUZEIRO;LEVE;0;NÃO INFORMADO;INCIDENTE;RJ;1;NÃO;2019;TARDE;PERDA DE COMPONENTE EM VOO
78859;HELICÓPTERO;AGUSTA;TURBOEIXO;BIMOTOR;PARTICULAR;CRUZEIRO;LEVE;0;ENTRE 2250KG E 5700KG;INCIDENTE;SP;1;NÃO;2019;NOITE;COLISÃO COM AVE
78860;AVIÃO;RAYTHEON AIRCRAFT;TURBOÉLICE;BIMOTOR;PARTICULAR;TÁXI;LEVE;0;ENTRE 2250KG E 5700KG;INCIDENTE;MT;1;NÃO;2019;TARDE;COLISÃO COM OBSTÁCULOS NO SOLO
78861;ULTRALEVE;NÃO INFORMADO;PISTÃO;MONOMOTOR;EXPERIMENTAL;POUSO;NENHUM;0;ATÉ 2250KG;INCIDENTE GRAVE;CE;1;NÃO;2019;MANHÃ;POUSO EM LOCAL NÃO PREVISTO
78862;HELICÓPTERO;AGUSTA;TURBOEIXO;BIMOTOR;PARTICULAR;APROXIMAÇÃO FINAL;NENHUM;0;ENTRE 2250KG E 5700KG;INCIDENTE;SP;1;NÃO;2019;NOITE;FALHA OU MAU FUNCIONAMENTO DO MOTOR
78863;NÃO INFORMADO;NÃO INFORMADO;NÃO INFORMADO;SEM TRAÇÃO;TÁXI AÉREO;CRUZEIRO;NENHUM;0;NÃO INFORMADO;INCIDENTE;RJ;1;NÃO;2019;TARDE;FALHA OU MAU FUNCIONAMENTO DO MOTOR
78864;AVIÃO;BOEING COMPANY;JATO;BIMOTOR;REGULAR;CRUZEIRO;NENHUM;0;ACIMA 5700KG;INCIDENTE;AC;1;NÃO;2019;TARDE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78865;AVIÃO;BOEING COMPANY;JATO;BIMOTOR;REGULAR;DECOLAGEM;NENHUM;0;ACIMA 5700KG;INCIDENTE;DF;1;NÃO;2019;TARDE;PERDA DE SEPARAÇÃO / COLISÃO EM VOO
78866;AVIÃO;BOEING COMPANY;JATO;BIMOTOR;REGULAR;POUSO;LEVE;0;ACIMA 5700KG;INCIDENTE;RJ;1;NÃO;2019;MADRUGADA;POUSO BRUSCO
